"15 THÁNG 3 2018","2018-03-15"
"THÁNG 7 14 2004","2004-07-14"
"17 thg 6, 1977","1977-06-17"
"20 tháng 2, 1979","1979-02-20"
"tháng 12 23 1977","1977-12-23"
"23 thg 9, 1990","1990-09-23"
"28 thg 2 1993","1993-02-28"
"tháng 12 2 1995","1995-12-02"
"THÁNG 6 4, 2005","2005-06-04"
"17 thg 8, 2009","2009-08-17"
"12/10/1988","1988-10-12"
"tháng 7 6 1977","1977-07-06"
"3 09 05","2005-09-03"
"9 THÁNG 2 1972","1972-02-09"
"06, THG 12 1991","1991-12-06"
"4 thg 8 2000","2000-08-04"
"04, thg 12 1991","1991-12-04"
"THÁNG 4 9 1997","1997-04-09"
"THÁNG 10 18 2018","2018-10-18"
"12 11 78","1978-11-12"
"12 tháng 6, 1993","1993-06-12"
"12 thg 5 2009","2009-05-12"
"thứ sáu, ngày 30 tháng 10 năm 1998","1998-10-30"
"1 08 71","1971-08-01"
"10 THÁNG 11, 2014","2014-11-10"
"22 07 13","2013-07-22"
"THÁNG 10 1, 1989","1989-10-01"
"tháng 12 7, 1971","1971-12-07"
"THÁNG 1 7 1971","1971-01-07"
"2 tháng 2, 1988","1988-02-02"
"27 tháng 7, 2005","2005-07-27"
"26 12 94","1994-12-26"
"07, thg 11 1975","1975-11-07"
"18 THG 7, 2009","2009-07-18"
"28/07/2012","2012-07-28"
"06.02.18","2018-02-06"
"Thứ Năm, ngày 12 tháng 8 năm 1971","1971-08-12"
"2 thg 10, 2018","2018-10-02"
"17, thg 1 2008","2008-01-17"
"06.05.83","1983-05-06"
"15 thg 2, 1977","1977-02-15"
"5 tháng 11, 2004","2004-11-05"
"11/02/2006","2006-02-11"
"27/06/2001","2001-06-27"
"Ngày 17 tháng 10 năm 1979","1979-10-17"
"01/11/1970","1970-11-01"
"19 thg 3 2008","2008-03-19"
"30 THÁNG 4 1983","1983-04-30"
"21 12 84","1984-12-21"
"CHỦ NHẬT, NGÀY 16 THÁNG 12 NĂM 1984","1984-12-16"
"21/08/2012","2012-08-21"
"Ngày 20 tháng 04 năm 1984","1984-04-20"
"1 thg 5 1985","1985-05-01"
"6 tháng 6, 1985","1985-06-06"
"28 THÁNG 1, 1971","1971-01-28"
"tháng 2 21, 2006","2006-02-21"
"24/12/1986","1986-12-24"
"Ngày 02 tháng 02 năm 1989","1989-02-02"
"9 12 03","2003-12-09"
"30.07.94","1994-07-30"
"NGÀY 08 THÁNG 03 NĂM 2015","2015-03-08"
"24 thg 1 1972","1972-01-24"
"tháng 9 15 2003","2003-09-15"
"27 thg 9 1996","1996-09-27"
"ngày 18 tháng 11 năm 2008","2008-11-18"
"6 THÁNG 5 1980","1980-05-06"
"3 THÁNG 7, 2000","2000-07-03"
"20 tháng 9 1986","1986-09-20"
"12 thg 3, 1984","1984-03-12"
"07.12.96","1996-12-07"
"04/05/1974","1974-05-04"
"tháng 9 11, 2002","2002-09-11"
"28 02 09","2009-02-28"
"10 thg 8 1973","1973-08-10"
"9 thg 4, 1986","1986-04-09"
"8 thg 6, 2002","2002-06-08"
"11 03 08","2008-03-11"
"tháng 9 2 1973","1973-09-02"
"29 THG 3, 2015","2015-03-29"
"ngày 13 tháng 03 năm 1976","1976-03-13"
"17 thg 7, 1989","1989-07-17"
"2 THÁNG 2 1972","1972-02-02"
"thứ ba, ngày 30 tháng 1 năm 1979","1979-01-30"
"19 tháng 8 1981","1981-08-19"
"Thứ Hai, ngày 07 tháng 1 năm 1980","1980-01-07"
"17.04.92","1992-04-17"
"07 thg 10 1973","1973-10-07"
"25 tháng 8 2003","2003-08-25"
"16 10 73","1973-10-16"
"THÁNG 9 14 1986","1986-09-14"
"21, THG 9 1992","1992-09-21"
"15 11 72","1972-11-15"
"15 THG 11 2003","2003-11-15"
"07/09/1997","1997-09-07"
"07 thg 6 1997","1997-06-07"
"01, thg 3 2018","2018-03-01"
"25 tháng 8 2008","2008-08-25"
"Ngày 20 tháng 01 năm 2001","2001-01-20"
"26, thg 1 1970","1970-01-26"
"23 THG 6 2012","2012-06-23"
"13 THÁNG 11, 1972","1972-11-13"
"24 04 80","1980-04-24"
"Chủ Nhật, ngày 23 tháng 7 năm 1978","1978-07-23"
"tháng 8 2, 2006","2006-08-02"
"11 THG 8, 2014","2014-08-11"
"16 04 95","1995-04-16"
"30 tháng 7 1994","1994-07-30"
"tháng 9 3 1970","1970-09-03"
"25, THG 7 2018","2018-07-25"
"5 tháng 2 1982","1982-02-05"
"14/01/2015","2015-01-14"
"2 THÁNG 3 2003","2003-03-02"
"24/01/1991","1991-01-24"
"20 tháng 5 1997","1997-05-20"
"19 tháng 6, 1972","1972-06-19"
"08, THG 11 1992","1992-11-08"
"28/11/2015","2015-11-28"
"30 tháng 8, 1997","1997-08-30"
"20 THG 6, 1973","1973-06-20"
"Ngày 06 tháng 05 năm 1977","1977-05-06"
"tháng 9 18, 1981","1981-09-18"
"24 tháng 5 2016","2016-05-24"
"ngày 04 tháng 11 năm 2008","2008-11-04"
"21 tháng 6, 2012","2012-06-21"
"06, THG 7 2014","2014-07-06"
"11/01/1981","1981-01-11"
"26.05.79","1979-05-26"
"17 THG 4 1982","1982-04-17"
"09, thg 10 1979","1979-10-09"
"19 02 83","1983-02-19"
"22, thg 10 1996","1996-10-22"
"THÁNG 2 19 1974","1974-02-19"
"26 tháng 7 1979","1979-07-26"
"28 02 01","2001-02-28"
"15 thg 10, 1988","1988-10-15"
"12 thg 6 1970","1970-06-12"
"9 08 73","1973-08-09"
"Ngày 09 tháng 07 năm 2004","2004-07-09"
"tháng 3 17 1979","1979-03-17"
"3 THÁNG 5, 1986","1986-05-03"
"6 tháng 12 1986","1986-12-06"
"25 thg 11, 2007","2007-11-25"
"12 thg 5, 2001","2001-05-12"
"27 THG 12, 2009","2009-12-27"
"15 thg 1 1991","1991-01-15"
"29, THG 8 2004","2004-08-29"
"06 thg 2 1993","1993-02-06"
"tháng 9 16 2007","2007-09-16"
"2 07 95","1995-07-02"
"08 thg 5 1997","1997-05-08"
"3 thg 6 1983","1983-06-03"
"THỨ NĂM, NGÀY 08 THÁNG 4 NĂM 1999","1999-04-08"
"1 thg 7, 1971","1971-07-01"
"4 thg 12, 2002","2002-12-04"
"27 tháng 3, 2013","2013-03-27"
"21/02/1979","1979-02-21"
"ngày 15 tháng 08 năm 2007","2007-08-15"
"tháng 7 27, 1974","1974-07-27"
"16/10/1970","1970-10-16"
"24 tháng 6, 2010","2010-06-24"
"19 02 73","1973-02-19"
"16/05/1984","1984-05-16"
"19/01/2004","2004-01-19"
"NGÀY 26 THÁNG 01 NĂM 1996","1996-01-26"
"09 thg 2 2011","2011-02-09"
"17 THG 10, 1994","1994-10-17"
"thứ năm, ngày 26 tháng 11 năm 1970","1970-11-26"
"17 thg 11 2004","2004-11-17"
"5 tháng 3 1995","1995-03-05"
"18 THÁNG 12, 2017","2017-12-18"
"29.01.71","1971-01-29"
"Thứ Bảy, ngày 27 tháng 7 năm 1974","1974-07-27"
"tháng 3 11 2018","2018-03-11"
"12 tháng 9, 1989","1989-09-12"
"Chủ Nhật, ngày 07 tháng 3 năm 2004","2004-03-07"
"29 thg 9 1984","1984-09-29"
"2 tháng 2 1977","1977-02-02"
"tháng 1 17, 2017","2017-01-17"
"06.07.16","2016-07-06"
"CHỦ NHẬT, NGÀY 24 THÁNG 5 NĂM 1998","1998-05-24"
"28 tháng 6 2015","2015-06-28"
"25/09/2000","2000-09-25"
"tháng 6 15 1994","1994-06-15"
"24 tháng 2 2002","2002-02-24"
"07/09/1983","1983-09-07"
"23/08/1992","1992-08-23"
"Ngày 18 tháng 05 năm 1988","1988-05-18"
"02 THG 1 1981","1981-01-02"
"24 tháng 5, 2005","2005-05-24"
"tháng 9 12, 1997","1997-09-12"
"13 THG 1 2003","2003-01-13"
"28 THG 7, 2017","2017-07-28"
"1 THG 9, 1988","1988-09-01"
"20 thg 12, 1981","1981-12-20"
"07 thg 8 2013","2013-08-07"
"11.02.12","2012-02-11"
"1 12 84","1984-12-01"
"4 03 71","1971-03-04"
"thứ năm, ngày 31 tháng 10 năm 1996","1996-10-31"
"12 08 18","2018-08-12"
"2 tháng 5 2012","2012-05-02"
"26 thg 11 1972","1972-11-26"
"tháng 8 22 1972","1972-08-22"
"8 thg 7, 1972","1972-07-08"
"11 tháng 1, 1981","1981-01-11"
"tháng 5 14, 2002","2002-05-14"
"24 THG 4 1986","1986-04-24"
"tháng 5 28 1980","1980-05-28"
"25 tháng 12, 1980","1980-12-25"
"10 thg 10, 1972","1972-10-10"
"THÁNG 8 20 1972","1972-08-20"
"9 tháng 11 1990","1990-11-09"
"14 THG 12, 1991","1991-12-14"
"21 thg 12 2006","2006-12-21"
"1 tháng 4 2005","2005-04-01"
"18 tháng 12, 2007","2007-12-18"
"THÁNG 4 22 2000","2000-04-22"
"2 thg 1, 2010","2010-01-02"
"tháng 6 12 2001","2001-06-12"
"05/12/2006","2006-12-05"
"THÁNG 10 19 1985","1985-10-19"
"02, thg 1 1988","1988-01-02"
"tháng 7 4 1974","1974-07-04"
"tháng 10 5 1976","1976-10-05"
"19, thg 10 1989","1989-10-19"
"05, thg 2 2004","2004-02-05"
"25 tháng 11 1998","1998-11-25"
"27 thg 1 1993","1993-01-27"
"9 THÁNG 3 1998","1998-03-09"
"8 tháng 9 2009","2009-09-08"
"03/07/1998","1998-07-03"
"20 THÁNG 5 2007","2007-05-20"
"30 thg 11, 1992","1992-11-30"
"22 THG 12, 2011","2011-12-22"
"04/10/2013","2013-10-04"
"15 tháng 9 1974","1974-09-15"
"20 THÁNG 1 1975","1975-01-20"
"28 tháng 3, 2007","2007-03-28"
"14, thg 12 2006","2006-12-14"
"26 thg 11, 2005","2005-11-26"
"thứ tư, ngày 25 tháng 2 năm 2015","2015-02-25"
"10 thg 1 2010","2010-01-10"
"05/02/2015","2015-02-05"
"Ngày 11 tháng 11 năm 2003","2003-11-11"
"25 tháng 10, 1982","1982-10-25"
"thứ bảy, ngày 01 tháng 4 năm 2000","2000-04-01"
"14 tháng 12, 2012","2012-12-14"
"thứ năm, ngày 11 tháng 8 năm 1994","1994-08-11"
"20 07 06","2006-07-20"
"2 thg 1 1990","1990-01-02"
"13 tháng 3, 2001","2001-03-13"
"20 thg 11, 2016","2016-11-20"
"3 tháng 10, 2014","2014-10-03"
"06.05.96","1996-05-06"
"16/06/1998","1998-06-16"
"15 thg 2, 1999","1999-02-15"
"thứ tư, ngày 13 tháng 3 năm 2013","2013-03-13"
"30, thg 7 1973","1973-07-30"
"Chủ Nhật, ngày 19 tháng 6 năm 2011","2011-06-19"
"8 tháng 4 1991","1991-04-08"
"11.03.85","1985-03-11"
"tháng 9 30, 1999","1999-09-30"
"ngày 30 tháng 07 năm 1999","1999-07-30"
"13 thg 4, 1982","1982-04-13"
"28 thg 11, 1978","1978-11-28"
"7 tháng 2 2013","2013-02-07"
"18 thg 5 2016","2016-05-18"
"10.02.99","1999-02-10"
"20/01/1997","1997-01-20"
"27 thg 10, 1990","1990-10-27"
"22 THÁNG 5 2018","2018-05-22"
"7 thg 1 2008","2008-01-07"
"25, thg 1 2011","2011-01-25"
"1 tháng 5 1984","1984-05-01"
"27 thg 1, 1993","1993-01-27"
"4 THG 11 2016","2016-11-04"
"16 08 93","1993-08-16"
"tháng 5 30, 2016","2016-05-30"
"17, thg 7 2005","2005-07-17"
"9 THG 10 2010","2010-10-09"
"23, thg 5 1982","1982-05-23"
"24 THÁNG 2 1986","1986-02-24"
"Ngày 18 tháng 06 năm 1981","1981-06-18"
"4 thg 11, 2000","2000-11-04"
"20.08.89","1989-08-20"
"Ngày 04 tháng 03 năm 2005","2005-03-04"
"tháng 9 7, 1995","1995-09-07"
"18 thg 7, 2010","2010-07-18"
"1 tháng 10 2006","2006-10-01"
"THỨ TƯ, NGÀY 04 THÁNG 4 NĂM 1973","1973-04-04"
"20 tháng 5, 2002","2002-05-20"
"tháng 5 30, 1970","1970-05-30"
"19 10 73","1973-10-19"
"12/07/1973","1973-07-12"
"20 THÁNG 2 1990","1990-02-20"
"12.05.83","1983-05-12"
"28, thg 4 2001","2001-04-28"
"11.08.15","2015-08-11"
"2 tháng 10 2003","2003-10-02"
"27 10 06","2006-10-27"
"29 tháng 11, 1972","1972-11-29"
"15 tháng 7, 1992","1992-07-15"
"28 tháng 6 2017","2017-06-28"
"1 thg 5, 1993","1993-05-01"
"NGÀY 17 THÁNG 08 NĂM 1970","1970-08-17"
"22 03 05","2005-03-22"
"30 06 72","1972-06-30"
"29, thg 10 2004","2004-10-29"
"24 06 01","2001-06-24"
"23 tháng 3 1985","1985-03-23"
"12 thg 12, 1984","1984-12-12"
"14 thg 12, 2002","2002-12-14"
"19 THÁNG 11, 2015","2015-11-19"
"Ngày 10 tháng 05 năm 1990","1990-05-10"
"16, thg 7 1993","1993-07-16"
"11 06 87","1987-06-11"
"02, thg 6 1978","1978-06-02"
"04/04/2005","2005-04-04"
"ngày 07 tháng 06 năm 1977","1977-06-07"
"20 tháng 1 1989","1989-01-20"
"02, thg 12 1981","1981-12-02"
"THÁNG 3 10, 1989","1989-03-10"
"04/01/1992","1992-01-04"
"tháng 8 1 1978","1978-08-01"
"Thứ Ba, ngày 08 tháng 3 năm 2016","2016-03-08"
"31 THÁNG 3, 2010","2010-03-31"
"9 THG 12, 1972","1972-12-09"
"9 tháng 10, 1990","1990-10-09"
"13 tháng 1 1971","1971-01-13"
"7 THÁNG 4 1980","1980-04-07"
"29 thg 8 1988","1988-08-29"
"30 tháng 9 2010","2010-09-30"
"3 tháng 6 2014","2014-06-03"
"17 thg 9 1978","1978-09-17"
"27 thg 11, 1977","1977-11-27"
"18 thg 5, 1989","1989-05-18"
"3 tháng 9, 1974","1974-09-03"
"THÁNG 11 5, 1999","1999-11-05"
"THÁNG 7 11 2004","2004-07-11"
"29/03/1987","1987-03-29"
"THÁNG 7 4 1992","1992-07-04"
"tháng 10 29 1992","1992-10-29"
"24.04.17","2017-04-24"
"2 thg 9, 1989","1989-09-02"
"6 tháng 8, 1981","1981-08-06"
"tháng 11 12 2016","2016-11-12"
"THÁNG 7 24 1998","1998-07-24"
"22 thg 7, 1973","1973-07-22"
"5 01 08","2008-01-05"
"8 thg 8, 2007","2007-08-08"
"19 thg 5 2005","2005-05-19"
"22 10 81","1981-10-22"
"tháng 2 28 1974","1974-02-28"
"tháng 8 31, 2005","2005-08-31"
"27 THG 10 1982","1982-10-27"
"NGÀY 26 THÁNG 10 NĂM 1976","1976-10-26"
"tháng 5 25, 1991","1991-05-25"
"12.10.76","1976-10-12"
"25 thg 6, 1988","1988-06-25"
"ngày 16 tháng 08 năm 1982","1982-08-16"
"Thứ Bảy, ngày 04 tháng 6 năm 1977","1977-06-04"
"13 THG 4, 1970","1970-04-13"
"22/01/1997","1997-01-22"
"29 THG 6 2013","2013-06-29"
"20 tháng 10 2001","2001-10-20"
"31/05/1994","1994-05-31"
"19 08 80","1980-08-19"
"12 thg 6, 1980","1980-06-12"
"28 thg 7, 2011","2011-07-28"
"25 tháng 9, 2015","2015-09-25"
"12 THÁNG 3 2008","2008-03-12"
"29 06 71","1971-06-29"
"24 10 71","1971-10-24"
"tháng 7 28 1994","1994-07-28"
"10 thg 6, 2004","2004-06-10"
"tháng 2 20, 1987","1987-02-20"
"Ngày 06 tháng 06 năm 1983","1983-06-06"
"21 THG 12, 2001","2001-12-21"
"28 thg 8, 2009","2009-08-28"
"THÁNG 12 2, 2003","2003-12-02"
"24, THG 9 1995","1995-09-24"
"5 tháng 8 1975","1975-08-05"
"03 thg 2 1983","1983-02-03"
"31.10.06","2006-10-31"
"21 07 81","1981-07-21"
"tháng 2 20, 1987","1987-02-20"
"3 thg 8, 2000","2000-08-03"
"10/07/1997","1997-07-10"
"24, THG 1 1971","1971-01-24"
"tháng 3 7, 2016","2016-03-07"
"Ngày 18 tháng 01 năm 2018","2018-01-18"
"10 tháng 1 1980","1980-01-10"
"21, thg 3 2007","2007-03-21"
"THỨ TƯ, NGÀY 08 THÁNG 1 NĂM 2003","2003-01-08"
"tháng 12 21 2000","2000-12-21"
"06/05/1976","1976-05-06"
"thứ năm, ngày 02 tháng 12 năm 1993","1993-12-02"
"15 thg 6 2013","2013-06-15"
"21/02/1978","1978-02-21"
"10 tháng 2, 2010","2010-02-10"
"24 THÁNG 7 2004","2004-07-24"
"04 THG 3 1981","1981-03-04"
"24 THG 8 2010","2010-08-24"
"1 06 71","1971-06-01"
"11 thg 12 2015","2015-12-11"
"tháng 10 20 2015","2015-10-20"
"22 09 81","1981-09-22"
"05/02/1990","1990-02-05"
"NGÀY 23 THÁNG 12 NĂM 1980","1980-12-23"
"15, thg 11 2010","2010-11-15"
"tháng 7 15, 2001","2001-07-15"
"Chủ Nhật, ngày 17 tháng 7 năm 1983","1983-07-17"
"1 thg 6, 1975","1975-06-01"
"24 07 10","2010-07-24"
"21 11 75","1975-11-21"
"22/06/2002","2002-06-22"
"15 thg 5, 1989","1989-05-15"
"1 tháng 2 1990","1990-02-01"
"19 thg 11, 1974","1974-11-19"
"Ngày 19 tháng 08 năm 1989","1989-08-19"
"01/04/2015","2015-04-01"
"09, THG 9 2010","2010-09-09"
"05 thg 4 1973","1973-04-05"
"17, thg 3 2016","2016-03-17"
"29.05.82","1982-05-29"
"11 THG 9 1971","1971-09-11"
"tháng 3 20 1993","1993-03-20"
"23 THÁNG 11 1983","1983-11-23"
"14/12/1988","1988-12-14"
"tháng 4 21 2008","2008-04-21"
"11 THG 7, 2015","2015-07-11"
"THÁNG 5 4 1973","1973-05-04"
"Thứ Ba, ngày 19 tháng 6 năm 1990","1990-06-19"
"THỨ SÁU, NGÀY 25 THÁNG 9 NĂM 2009","2009-09-25"
"10 tháng 8 1970","1970-08-10"
"thứ sáu, ngày 05 tháng 5 năm 1978","1978-05-05"
"27, thg 1 2003","2003-01-27"
"11 thg 8, 1989","1989-08-11"
"16 tháng 1 1984","1984-01-16"
"27 thg 3, 1977","1977-03-27"
"Thứ Ba, ngày 23 tháng 10 năm 2018","2018-10-23"
"11 thg 5, 2007","2007-05-11"
"22.06.00","2000-06-22"
"15/06/1999","1999-06-15"
"29, thg 11 1980","1980-11-29"
"30 tháng 12 1971","1971-12-30"
"tháng 2 20 1972","1972-02-20"
"tháng 3 18 1981","1981-03-18"
"6 11 99","1999-11-06"
"6 THG 9 1997","1997-09-06"
"21 thg 10 1983","1983-10-21"
"1 THG 2, 1975","1975-02-01"
"23 THG 1 2010","2010-01-23"
"7 THÁNG 1 1970","1970-01-07"
"11 tháng 5 1996","1996-05-11"
"NGÀY 13 THÁNG 08 NĂM 1995","1995-08-13"
"25 tháng 8 2007","2007-08-25"
"THÁNG 7 25, 1979","1979-07-25"
"9 thg 1 1993","1993-01-09"
"tháng 10 5, 2009","2009-10-05"
"15/06/2018","2018-06-15"
"05/10/2017","2017-10-05"
"19 THG 7, 1984","1984-07-19"
"20 01 16","2016-01-20"
"02 thg 8 2010","2010-08-02"
"11, thg 4 1993","1993-04-11"
"26 tháng 2 2001","2001-02-26"
"14, THG 5 2006","2006-05-14"
"08.09.08","2008-09-08"
"21.06.93","1993-06-21"
"12 thg 8 1987","1987-08-12"
"2 thg 7, 2013","2013-07-02"
"tháng 1 16 2005","2005-01-16"
"9 10 07","2007-10-09"
"29 thg 9 1983","1983-09-29"
"CHỦ NHẬT, NGÀY 24 THÁNG 9 NĂM 2000","2000-09-24"
"Ngày 24 tháng 04 năm 1979","1979-04-24"
"16 05 14","2014-05-16"
"26/07/1990","1990-07-26"
"4 THÁNG 2, 1977","1977-02-04"
"21 10 71","1971-10-21"
"20 thg 1 1997","1997-01-20"
"26 thg 10 1993","1993-10-26"
"29 05 80","1980-05-29"
"13 thg 12 2003","2003-12-13"
"27/07/1980","1980-07-27"
"7 tháng 6, 1993","1993-06-07"
"Thứ Năm, ngày 25 tháng 9 năm 2014","2014-09-25"
"10 thg 10 2012","2012-10-10"
"23 tháng 2 2004","2004-02-23"
"Chủ Nhật, ngày 19 tháng 1 năm 1992","1992-01-19"
"THÁNG 9 29 2005","2005-09-29"
"11 tháng 10, 1974","1974-10-11"
"1 tháng 7 1975","1975-07-01"
"tháng 2 17 2011","2011-02-17"
"tháng 10 27 2008","2008-10-27"
"7 thg 12, 1975","1975-12-07"
"3 thg 9 1972","1972-09-03"
"Ngày 30 tháng 07 năm 1998","1998-07-30"
"tháng 3 17, 1971","1971-03-17"
"12 tháng 3 1999","1999-03-12"
"30 tháng 7 1975","1975-07-30"
"01.08.96","1996-08-01"
"chủ nhật, ngày 02 tháng 11 năm 1986","1986-11-02"
"11 thg 2 1977","1977-02-11"
"THỨ BẢY, NGÀY 11 THÁNG 3 NĂM 1972","1972-03-11"
"29 thg 10, 2001","2001-10-29"
"3 thg 10, 2013","2013-10-03"
"09 thg 10 2012","2012-10-09"
"4 thg 5 2009","2009-05-04"
"3 tháng 7 2008","2008-07-03"
"19 tháng 4, 1979","1979-04-19"
"22 THG 7 2003","2003-07-22"
"16 tháng 10 1985","1985-10-16"
"18 thg 7, 2013","2013-07-18"
"26, thg 7 2005","2005-07-26"
"04, THG 9 2017","2017-09-04"
"tháng 8 13 2015","2015-08-13"
"Thứ Sáu, ngày 11 tháng 11 năm 2016","2016-11-11"
"14 THÁNG 2 1970","1970-02-14"
"31 thg 5 1999","1999-05-31"
"19, THG 1 1990","1990-01-19"
"19/07/1986","1986-07-19"
"tháng 1 28, 2017","2017-01-28"
"21 thg 3, 2004","2004-03-21"
"THÁNG 1 14 1999","1999-01-14"
"21 tháng 12 2007","2007-12-21"
"23/10/2018","2018-10-23"
"Ngày 21 tháng 01 năm 2016","2016-01-21"
"3 THÁNG 12, 2015","2015-12-03"
"26 THÁNG 1, 1998","1998-01-26"
"tháng 5 1 1986","1986-05-01"
"23 thg 8 2003","2003-08-23"
"THÁNG 8 30 2008","2008-08-30"
"12, thg 7 1995","1995-07-12"
"26 tháng 9 2004","2004-09-26"
"tháng 3 4, 1984","1984-03-04"
"07.09.11","2011-09-07"
"Ngày 18 tháng 03 năm 1970","1970-03-18"
"13 thg 9 1973","1973-09-13"
"22 08 73","1973-08-22"
"03/05/1998","1998-05-03"
"26 thg 4 1988","1988-04-26"
"26, thg 6 2001","2001-06-26"
"3 thg 6 1974","1974-06-03"
"1 tháng 9 1991","1991-09-01"
"11 thg 4 1995","1995-04-11"
"30 thg 4 2010","2010-04-30"
"ngày 21 tháng 05 năm 2003","2003-05-21"
"1 07 08","2008-07-01"
"tháng 5 10 2018","2018-05-10"
"20 tháng 6 2013","2013-06-20"
"5 tháng 9 2006","2006-09-05"
"19.12.72","1972-12-19"
"5 thg 4, 1988","1988-04-05"
"15.09.16","2016-09-15"
"23 THG 11, 1976","1976-11-23"
"10, thg 2 2005","2005-02-10"
"3 tháng 4 1979","1979-04-03"
"7 01 13","2013-01-07"
"tháng 10 23, 1996","1996-10-23"
"NGÀY 29 THÁNG 01 NĂM 2005","2005-01-29"
"9 tháng 3 2012","2012-03-09"
"26 05 73","1973-05-26"
"11 tháng 5 2003","2003-05-11"
"THÁNG 5 26 2017","2017-05-26"
"tháng 11 27 1978","1978-11-27"
"10, thg 9 2004","2004-09-10"
"21.03.72","1972-03-21"
"10 thg 3 1972","1972-03-10"
"15 THG 7 1973","1973-07-15"
"21 tháng 7 2010","2010-07-21"
"10, thg 4 1973","1973-04-10"
"NGÀY 19 THÁNG 06 NĂM 2010","2010-06-19"
"17 tháng 6 1990","1990-06-17"
"24 tháng 1, 1974","1974-01-24"
"27, thg 4 1992","1992-04-27"
"15 thg 9 1993","1993-09-15"
"11 THG 8 1974","1974-08-11"
"09 THG 5 1987","1987-05-09"
"14 08 78","1978-08-14"
"18/11/1970","1970-11-18"
"26 tháng 4 1978","1978-04-26"
"23 THÁNG 1 1991","1991-01-23"
"13 tháng 4, 2008","2008-04-13"
"chủ nhật, ngày 23 tháng 11 năm 1975","1975-11-23"
"21 THÁNG 5 2009","2009-05-21"
"29.07.91","1991-07-29"
"Ngày 09 tháng 05 năm 2005","2005-05-09"
"13 tháng 12, 1989","1989-12-13"
"THÁNG 8 30 2013","2013-08-30"
"12, thg 6 2003","2003-06-12"
"Ngày 21 tháng 04 năm 1979","1979-04-21"
"14 thg 9, 2011","2011-09-14"
"16 tháng 8 1981","1981-08-16"
"30 04 01","2001-04-30"
"tháng 3 10 1997","1997-03-10"
"tháng 11 30 2017","2017-11-30"
"01 thg 6 1973","1973-06-01"
"01 thg 3 1995","1995-03-01"
"17 tháng 7, 1993","1993-07-17"
"THÁNG 12 17 1988","1988-12-17"
"9 thg 3, 2004","2004-03-09"
"21 THG 6, 2010","2010-06-21"
"THỨ HAI, NGÀY 18 THÁNG 3 NĂM 2002","2002-03-18"
"Ngày 11 tháng 09 năm 1997","1997-09-11"
"19 thg 9 2009","2009-09-19"
"21/07/1997","1997-07-21"
"30 thg 8 1977","1977-08-30"
"19 THÁNG 4 2015","2015-04-19"
"18 thg 4, 1989","1989-04-18"
"tháng 3 25 2001","2001-03-25"
"tháng 12 7 2001","2001-12-07"
"6 thg 9 2000","2000-09-06"
"01 THG 3 2013","2013-03-01"
"19, thg 4 1987","1987-04-19"
"30 thg 10, 2014","2014-10-30"
"NGÀY 11 THÁNG 09 NĂM 2007","2007-09-11"
"6 12 06","2006-12-06"
"Ngày 17 tháng 09 năm 1989","1989-09-17"
"28, thg 6 2000","2000-06-28"
"30 tháng 9, 1981","1981-09-30"
"25 tháng 1, 1981","1981-01-25"
"23 THG 1 1985","1985-01-23"
"05, thg 7 1972","1972-07-05"
"2 THG 10 1990","1990-10-02"
"CHỦ NHẬT, NGÀY 11 THÁNG 8 NĂM 2002","2002-08-11"
"14 thg 11, 1995","1995-11-14"
"10 tháng 9, 1984","1984-09-10"
"Thứ Hai, ngày 24 tháng 12 năm 1979","1979-12-24"
"12 THÁNG 2 2005","2005-02-12"
"tháng 6 12 1971","1971-06-12"
"20 12 14","2014-12-20"
"16 thg 5 1992","1992-05-16"
"13.08.10","2010-08-13"
"6 THG 6, 2015","2015-06-06"
"THÁNG 12 19 2015","2015-12-19"
"8 THÁNG 8 1998","1998-08-08"
"8 11 93","1993-11-08"
"2 tháng 5 2004","2004-05-02"
"21, thg 6 1977","1977-06-21"
"26 01 08","2008-01-26"
"13 tháng 2 1996","1996-02-13"
"30 tháng 7, 2018","2018-07-30"
"28 01 74","1974-01-28"
"21 12 14","2014-12-21"
"Ngày 18 tháng 08 năm 1998","1998-08-18"
"9 thg 10, 2000","2000-10-09"
"Thứ Bảy, ngày 17 tháng 10 năm 1981","1981-10-17"
"1 thg 4, 2009","2009-04-01"
"tháng 6 27, 1993","1993-06-27"
"NGÀY 01 THÁNG 02 NĂM 1983","1983-02-01"
"29/12/1998","1998-12-29"
"29 tháng 4, 1982","1982-04-29"
"17 thg 2 1977","1977-02-17"
"24/12/1977","1977-12-24"
"13 tháng 10 1988","1988-10-13"
"14 THÁNG 7, 1993","1993-07-14"
"THỨ BA, NGÀY 28 THÁNG 1 NĂM 2014","2014-01-28"
"tháng 8 2 2014","2014-08-02"
"15/04/1999","1999-04-15"
"25 thg 3, 2005","2005-03-25"
"THÁNG 3 6, 1993","1993-03-06"
"06, thg 8 1983","1983-08-06"
"28 THG 9 1996","1996-09-28"
"02 thg 6 2014","2014-06-02"
"27, thg 10 1982","1982-10-27"
"18 thg 11, 1976","1976-11-18"
"20 thg 9, 2011","2011-09-20"
"28.06.15","2015-06-28"
"16 thg 12, 2017","2017-12-16"
"11/08/1978","1978-08-11"
"24 THG 12 1984","1984-12-24"
"17 THÁNG 7 1980","1980-07-17"
"12 tháng 12 1994","1994-12-12"
"11 tháng 6, 1970","1970-06-11"
"25 thg 3 2006","2006-03-25"
